,name,id,FDA Approved
Compound::MESH:C007907,,45408,
Disease::MESH:C536444,,45409,
Compound::MESH:C007932,,45410,
Compound::MESH:C007956,,45411,
Disease::MESH:C567172,,45412,
Disease::OMIM:277300,,45415,
Compound::MESH:C008110,,45416,
Compound::MESH:C008170,,45417,
Compound::MESH:C008173,,45418,
Compound::MESH:C008208,,45419,
Compound::MESH:C008230,,45420,
Compound::MESH:C008282,,45421,
Compound::MESH:C008285,,45422,
Compound::MESH:C008288,,45423,
Compound::MESH:C008299,,45424,
Compound::MESH:C008313,,45425,
Compound::MESH:C008378,,45426,
Compound::MESH:C008385,,45427,
Compound::MESH:C008493,,45429,
Compound::MESH:C008539,,45431,
Compound::MESH:C008555,,45432,
Compound::MESH:C008677,,45434,
Compound::MESH:C008692,,45435,
Compound::MESH:C008705,,45436,
Compound::MESH:C008729,,45437,
Compound::MESH:C008970,,45439,
Compound::MESH:C008976,,45440,
Compound::MESH:C009068,,45444,
Compound::MESH:C009079,,45445,
Compound::MESH:C009096,,45446,
Compound::MESH:C009139,,45447,
Compound::MESH:C009169,,45448,
Compound::MESH:C009218,,45449,
Compound::MESH:C009226,,45450,
Compound::MESH:C009237,,45451,
Disease::MESH:C536883,,45452,
Compound::MESH:C009258,,45453,
Compound::MESH:C009281,,45454,
Compound::MESH:C009288,,45455,
Compound::MESH:C009347,,45456,
Disease::OMIM:121700,,45457,
Compound::MESH:C009409,,45458,
Compound::MESH:C009536,,45460,
Compound::MESH:C009558,,45461,
Compound::MESH:C009591,,45462,
Compound::MESH:C009613,,45463,
Compound::MESH:C009667,,45464,
Compound::MESH:C009674,,45465,
Compound::MESH:C009683,,45466,
Disease::MESH:C536599,,45467,
Compound::MESH:C009689,,45469,
Compound::MESH:C009732,,45470,
Compound::MESH:C009735,,45471,
Compound::MESH:C009799,,45472,
Compound::MESH:C009816,,45473,
Compound::MESH:C009846,,45474,
Compound::MESH:C009850,,45475,
Compound::MESH:C009907,,45476,
Compound::MESH:C009936,,45477,
Compound::MESH:C009941,,45479,
Compound::MESH:C009978,,45480,
Compound::MESH:C010030,,45483,
Compound::MESH:C010034,,45484,
Compound::MESH:C010044,,45485,
Compound::MESH:C010063,,45487,
Compound::MESH:C010086,,45488,
Compound::MESH:C010088,,45489,
Compound::MESH:C010098,,45490,
Compound::MESH:C010152,,45491,
Compound::MESH:C010169,,45492,
Compound::MESH:C010178,,45494,
Compound::MESH:C010210,,45495,
Compound::MESH:C010211,,45496,
Compound::MESH:C010247,,45497,
Compound::MESH:C010313,,45498,
Compound::MESH:C010329,,45499,
Compound::MESH:C010349,,45500,
Compound::MESH:C010355,,45501,
Compound::MESH:C010395,,45502,
Compound::MESH:C010402,,45504,
Compound::MESH:C010410,,45505,
Compound::MESH:C010423,,45506,
Compound::MESH:C010491,,45507,
Compound::MESH:C010506,,45508,
Disease::MESH:C535905,,45509,
Compound::MESH:C010563,,45511,
Compound::MESH:C010564,,45513,
Disease::MESH:C567296,,45514,
Compound::MESH:C010574,,45515,
Compound::MESH:C010581,,45516,
Compound::MESH:C010604,,45517,
Disease::MESH:C537047,,45518,
Compound::MESH:C010655,,45519,
Compound::MESH:C010745,,45520,
Compound::MESH:C010753,,45521,
Compound::MESH:C010766,,45522,
Compound::MESH:C010770,,45523,
Compound::MESH:C010774,,45524,
Compound::MESH:C010775,,45525,
Compound::MESH:C010835,,45526,
Compound::MESH:C010852,,45527,
Compound::MESH:C010882,,45528,
Compound::MESH:C010893,,45529,
Compound::MESH:C010914,,45530,
Disease::MESH:C538322,,45531,
Compound::MESH:C010925,,45532,
Compound::MESH:C010944,,45533,
Disease::MESH:C564230,,45534,
Disease::MESH:C538107,,45535,
Compound::MESH:C011015,,45536,
Compound::MESH:C011049,,45537,
Compound::MESH:C011142,,45538,
Compound::MESH:C011175,,45539,
Disease::MESH:C538225,,45540,
Compound::MESH:C011244,,45541,
Compound::MESH:C011269,,45542,
Compound::MESH:C011309,,45544,
Compound::MESH:C011329,,45545,
Compound::MESH:C011440|MESH:C046229,,45546,
Compound::MESH:C011442,,45547,
Compound::MESH:C011462,,45548,
Compound::MESH:C011481,,45549,
Compound::MESH:C011506,,45550,
Disease::MESH:C537425,,45551,
Compound::MESH:C011566,,45552,
Compound::MESH:C011585,,45553,
Compound::MESH:C011819,,45555,
Compound::MESH:C011824,,45556,
Compound::MESH:C011825,,45557,
Compound::MESH:C011865,,45558,
Compound::MESH:C011867,,45559,
Compound::MESH:C011907,,45560,
Compound::MESH:C011947,,45562,
Compound::MESH:C012036,,45563,
Disease::MESH:C537330,,45564,
Disease::MESH:C566282,,45565,
Compound::MESH:C012037,,45567,
Compound::MESH:C012043,,45568,
Compound::MESH:C012071,,45569,
Compound::MESH:C012102,,45573,
Compound::MESH:C012122,,45574,
Compound::MESH:C012177,,45575,
Compound::MESH:C012183,,45576,
Compound::MESH:C012227,,45578,
Compound::MESH:C012255,,45579,
Compound::MESH:C012260,,45580,
Disease::MESH:C565846,,45581,
Compound::MESH:C012343,,45582,
Compound::MESH:C012457,,45584,
Compound::MESH:C012466,,45585,
Compound::MESH:C012595,,45586,
Compound::MESH:C012606,,45587,
Compound::MESH:C012647,,45588,
Compound::MESH:C012737,,45592,
Compound::MESH:C012776,,45593,
Compound::MESH:C012780,,45594,
Compound::MESH:C012796,,45595,
Compound::MESH:C012906,,45596,
Compound::MESH:C012970,,45597,
Compound::MESH:C012986,,45598,
Compound::MESH:C012997,,45599,
Compound::MESH:C013006,,45600,
Compound::MESH:C013017,,45601,
Compound::MESH:C013095,,45602,
Compound::MESH:C013147,,45603,
Compound::MESH:C013170,,45604,
Compound::MESH:C013216,,45605,
Compound::MESH:C013268,,45606,
Compound::MESH:C013270,,45607,
Compound::MESH:C013276,,45608,
Compound::MESH:C013280,,45609,
Compound::MESH:C013282,,45610,
Compound::MESH:C013318,,45611,
Compound::MESH:C013352,,45612,
Compound::MESH:C013418,,45613,
Compound::MESH:C013453,,45614,
Compound::MESH:C013484,,45617,
Compound::MESH:C013525,,45618,
Compound::MESH:C013567,,45619,
Compound::MESH:C013598,,45620,
Compound::MESH:C013615,,45621,
Compound::MESH:C013616,,45622,
Compound::MESH:C013622,,45623,
Compound::MESH:C013672,,45625,
Compound::MESH:C013690,,45626,
Compound::MESH:C013786,,45627,
Compound::MESH:C013883,,45628,
Compound::MESH:C013934,,45630,
Compound::MESH:C013959,,45631,
Compound::MESH:C014024,,45632,
Compound::MESH:C014055,,45634,
Compound::MESH:C014063,,45635,
Compound::MESH:C014085,,45636,
Compound::MESH:C014114,,45637,
Compound::MESH:C014153,,45638,
Compound::MESH:C014168,,45639,
Compound::MESH:C014308,,45640,
Compound::MESH:C014416,,45645,
Compound::MESH:C014464,,45646,
Compound::MESH:C014552,,45648,
Compound::MESH:C014558,,45649,
Compound::MESH:C014568,,45650,
Compound::MESH:C014659,,45651,
Compound::MESH:C014707,,45652,
Compound::MESH:C014794,,45653,
Compound::MESH:C014815,,45655,
Compound::MESH:C014945,,45656,
Disease::MESH:C564417,,45657,
Compound::MESH:C014999,,45659,
Compound::MESH:C015019,,45660,
Compound::MESH:C015045,,45661,
Compound::MESH:C015087,,45662,
Compound::MESH:C015202,,45664,
Compound::MESH:C015230,,45665,
Compound::MESH:C015235,,45666,
Compound::MESH:C015332,,45668,
Disease::MESH:C537500,,45669,
Compound::MESH:C015405,,45671,
Compound::MESH:C015409,,45672,
Compound::MESH:C015426,,45673,
Compound::MESH:C015469,,45674,
Compound::MESH:C015484,,45675,
Compound::MESH:C015502,,45676,
Compound::MESH:C015527,,45677,
Compound::MESH:C015559,,45678,
Compound::MESH:C015646,,45679,
Compound::MESH:C015660,,45680,
Compound::MESH:C015697,,45681,
Compound::MESH:C015854,,45686,
Compound::MESH:C015866,,45687,
Compound::MESH:C015896,,45688,
Compound::MESH:C015912,,45689,
Compound::MESH:C016152,,45691,
Compound::MESH:C016300,,45694,
Compound::MESH:C016347,,45695,
Compound::MESH:C016350,,45696,
Compound::MESH:C016361,,45697,
Compound::MESH:C016369,,45698,
Disease::MESH:C535297,,45699,
Compound::MESH:C016583,,45700,
Compound::MESH:C016614,,45701,
Compound::MESH:C016648,,45702,
Compound::MESH:C016713,,45703,
Compound::MESH:C016908,,45705,
Compound::MESH:C017096,,45709,
Compound::MESH:C017136,,45710,
Compound::MESH:C017142,,45711,
Compound::MESH:C017218,,45713,
Compound::MESH:C017338,,45715,
Disease::MESH:C536835,,45716,
Compound::MESH:C017343,,45717,
Compound::MESH:C017364,,45718,
Compound::MESH:C017532,,45719,
Compound::MESH:C017557,,45720,
Compound::MESH:C017558,,45721,
Compound::MESH:C017610,,45722,
Compound::MESH:C017645,,45723,
Compound::MESH:C017690,,45724,
Compound::MESH:C017717,,45725,
Compound::MESH:C017774,,45727,
Compound::MESH:C017807,,45728,
Compound::MESH:C017846,,45729,
Compound::MESH:C017928,,45730,
Compound::MESH:C017963,,45731,
Compound::MESH:C017985,,45732,
Compound::MESH:C018086,,45733,
Compound::MESH:C018108,,45734,
Compound::MESH:C018207,,45735,
Compound::MESH:C018273,,45736,
Compound::MESH:C018406,,45737,
Compound::MESH:C018424,,45738,
Compound::MESH:C018430,,45739,
Compound::MESH:C018490,,45740,
Compound::MESH:C018511,,45741,
Compound::MESH:C018584,,45742,
Compound::MESH:C018619,,45743,
Disease::MESH:C535588,,45744,
Compound::MESH:C018627,,45745,
Compound::MESH:C018674,,45746,
Compound::MESH:C018802,,45747,
Disease::MESH:C536591,,45748,
Compound::MESH:C019012,,45750,
Compound::MESH:C019074,,45751,
Compound::MESH:C019101,,45752,
Compound::MESH:C019112,,45753,
Compound::MESH:C019123,,45754,
Compound::MESH:C019132,,45755,
Compound::MESH:C019135,,45756,
Compound::MESH:C019179,,45757,
Compound::MESH:C019215,,45759,
Disease::MESH:C536047,,45760,
Compound::MESH:C019264,,45767,
Disease::MESH:C535721,,45769,
Compound::MESH:C019448,,45770,
Disease::MESH:C536209,,45771,
Disease::MESH:C538153,,45772,
Compound::MESH:C019536,,45773,
Compound::MESH:C019539,,45774,
Compound::MESH:C019552,,45775,
Compound::MESH:C020170,,45777,
Compound::MESH:C020176,,45778,
Compound::MESH:C020228,,45779,
Compound::MESH:C020283,,45781,
Compound::MESH:C020365,,45782,
Compound::MESH:C020375,,45783,
Compound::MESH:C020445,,45784,
Compound::MESH:C020528,,45785,
Compound::MESH:C020602,,45786,
Compound::MESH:C020711,,45789,
Compound::MESH:C020724,,45790,
Compound::MESH:C020735,,45791,
Compound::MESH:C020743,,45792,
Compound::MESH:C020796,,45793,
Compound::MESH:C020806,,45794,
Compound::MESH:C020852,,45795,
Compound::MESH:C020895,,45796,
Compound::MESH:C020903,,45797,
Compound::MESH:C020918,,45798,
Compound::MESH:C020962,,45799,
Compound::MESH:C020978,,45800,
Compound::MESH:C021080,,45801,
Disease::MESH:C535850,,45802,
Disease::MESH:C538068,,45803,
Compound::MESH:C021151,,45804,
Compound::MESH:C021255,,45805,
Compound::MESH:C021315,,45806,
Compound::MESH:C021595,,45807,
Compound::MESH:C021635,,45808,
Compound::MESH:C021756,,45809,
Compound::MESH:C021967,,45810,
Compound::MESH:C022028,,45811,
Compound::MESH:C022118,,45812,
Compound::MESH:C022121,,45813,
Compound::MESH:C022146,,45814,
Disease::MESH:C536096,,45815,
Compound::MESH:C022190,,45818,
Compound::MESH:C022192,,45819,
Compound::MESH:C022193,,45821,
Compound::MESH:C022229,,45822,
Compound::MESH:C022776,,45823,
Compound::MESH:C022799,,45824,
Compound::MESH:C022826,,45825,
Compound::MESH:C022877,,45826,
Compound::MESH:C022909,,45827,
Compound::MESH:C022944,,45828,
Compound::MESH:C022961,,45829,
Compound::MESH:C023055,,45830,
Disease::MESH:C536561,,45832,
Compound::MESH:C023342,,45833,
Compound::MESH:C023359,,45834,
Compound::MESH:C023435,,45835,
Compound::MESH:C023470,,45836,
Compound::MESH:C023489,,45837,
Compound::MESH:C023490,,45838,
Compound::MESH:C023491,,45839,
Compound::MESH:C023492,,45840,
Compound::MESH:C023527,,45841,
Compound::MESH:C023599,,45842,
Compound::MESH:C023614,,45843,
Compound::MESH:C023623,,45844,
Compound::MESH:C023676,,45846,
Compound::MESH:C023698,,45847,
Compound::MESH:C023785,,45848,
Compound::MESH:C023845,,45850,
Compound::MESH:C023885,,45851,
Compound::MESH:C024015,,45852,
Compound::MESH:C024070,,45853,
Compound::MESH:C024098,,45854,
Compound::MESH:C024159,,45855,
Compound::MESH:C024224,,45856,
Compound::MESH:C024262,,45857,
Compound::MESH:C024293,,45858,
Disease::MESH:C536277,,45859,
Compound::MESH:C024318,,45860,
Compound::MESH:C024321,,45861,
Disease::MESH:C537025,,45862,
Disease::MESH:C537503,,45863,
Disease::OMIM:115650,,45869,
Compound::MESH:C024534,,45872,
Compound::MESH:C024564,,45873,
Compound::MESH:C024566,,45874,
Compound::MESH:C024633,,45876,
Compound::MESH:C024755,,45877,
Compound::MESH:C024763,,45878,
Compound::MESH:C024808,,45879,
Compound::MESH:C024873,,45880,
Compound::MESH:C024894,,45881,
Compound::MESH:C024986,,45882,
Disease::MESH:C536187,,45883,
Disease::MESH:C564403,,45884,
Compound::MESH:C025026,,45888,
Compound::MESH:C025033,,45889,
Compound::MESH:C025043,,45890,
Compound::MESH:C025086,,45891,
Compound::MESH:C025087,,45892,
Compound::MESH:C025191,,45896,
Compound::MESH:C025235,,45897,
Compound::MESH:C025314,,45898,
Compound::MESH:C025340,,45899,
Compound::MESH:C025343,,45900,
Compound::MESH:C025391,,45901,
Compound::MESH:C025425,,45902,
Compound::MESH:C025484,,45904,
Compound::MESH:C025490,,45905,
Compound::MESH:C025518,,45906,
Compound::MESH:C025614,,45907,
Compound::MESH:C025703,,45909,
Compound::MESH:C025741,,45911,
Compound::MESH:C025763,,45912,
Compound::MESH:C025964,,45914,
Compound::MESH:C025965,,45915,
Compound::MESH:C026062,,45916,
Compound::MESH:C026064,,45917,
Compound::MESH:C026082,,45918,
Compound::MESH:C026105,,45920,
Compound::MESH:C026133,,45921,
Compound::MESH:C026240,,45922,
Compound::MESH:C026308,,45923,
Compound::MESH:C026455,,45924,
Compound::MESH:C026485,,45925,
Compound::MESH:C026608,,45927,
Compound::MESH:C026690,,45928,
Compound::MESH:C026818,,45929,
Compound::MESH:C026885,,45930,
Compound::MESH:C026980,,45931,
Compound::MESH:C027009,,45932,
Compound::MESH:C027032,,45933,
Compound::MESH:C027113,,45934,
Compound::MESH:C027248,,45935,
Compound::MESH:C027331,,45936,
Compound::MESH:C027373,,45937,
Disease::MESH:C548016,,45938,
Disease::MESH:C564589,,45939,
Compound::MESH:C027493,,45941,
Compound::MESH:C027579,,45942,
Compound::MESH:C027600,,45943,
Compound::MESH:C027655,,45944,
Compound::MESH:C027767,,45945,
Compound::MESH:C027955,,45947,
Compound::MESH:C028007,,45948,
Compound::MESH:C028019,,45949,
Disease::MESH:C580055,,45950,
Compound::MESH:C028031,,45951,
Compound::MESH:C028032,,45952,
Compound::MESH:C028044,,45954,
Compound::MESH:C028145|MESH:D004369,,45956,
Compound::MESH:C028210,,45957,
Compound::MESH:C028222,,45959,
Compound::MESH:C028305,,45960,
Compound::MESH:C028322,,45961,
Compound::MESH:C028325,,45962,
Compound::MESH:C028326,,45963,
Compound::MESH:C028337,,45964,
Disease::MESH:C562924,,45965,
Compound::MESH:C028423,,45966,
Compound::MESH:C028429,,45967,
Compound::MESH:C028520,,45969,
Compound::MESH:C028541,,45970,
Compound::MESH:C028571,,45971,
Compound::MESH:C028577,,45972,
Compound::MESH:C028633,,45973,
Compound::MESH:C028670,,45974,
Compound::MESH:C028764,,45975,
Compound::MESH:C028821,,45976,
Compound::MESH:C028889,,45977,
Compound::MESH:C028911,,45979,
Compound::MESH:C028934,,45981,
Compound::MESH:C028994,,45982,
Compound::MESH:C028998,,45983,
Compound::MESH:C029024,,45984,
Compound::MESH:C029054,,45985,
Compound::MESH:C029217,,45987,
Compound::MESH:C029222,,45988,
Compound::MESH:C029269,,45989,
Compound::MESH:C029297,,45990,
Compound::MESH:C029322,,45991,
Compound::MESH:C029383,,45992,
Compound::MESH:C029449,,45994,
Disease::MESH:C562587,,45995,
Compound::MESH:C029876,,45997,
Compound::MESH:C029892,,45998,
Compound::MESH:C029900,,45999,
Compound::MESH:C030000,,46000,
Compound::MESH:C030042,,46001,
Compound::MESH:C030076,,46002,
Compound::MESH:C030084,,46003,
Compound::MESH:C030102|MESH:C030103,,46004,
Compound::MESH:C030159,,46010,
Compound::MESH:C030168,,46011,
Compound::MESH:C030187,,46012,
Compound::MESH:C030514,,46015,
Compound::MESH:C030532,,46016,
Compound::MESH:C030583,,46018,
Compound::MESH:C030601,,46019,
Compound::MESH:C030667,,46020,
Compound::MESH:C030712,,46021,
Compound::MESH:C030816,,46022,
Compound::MESH:C030851,,46023,
Compound::MESH:C030950,,46026,
Compound::MESH:C030964,,46027,
Compound::MESH:C031004,,46029,
Compound::MESH:C031025,,46030,
Compound::MESH:C031096,,46032,
Compound::MESH:C031186,,46034,
Compound::MESH:C031208,,46035,
Compound::MESH:C031209,,46036,
Compound::MESH:C031244,,46037,
Compound::MESH:C031282,,46038,
Compound::MESH:C031283,,46039,
Compound::MESH:C031287,,46040,
Compound::MESH:C031292,,46041,
Compound::MESH:C031307,,46042,
Compound::MESH:C031340,,46044,
Disease::MESH:C564174,,46045,
Disease::OMIM:165800,,46046,
Disease::OMIM:211750,,46047,
Compound::MESH:C031388,,46048,
Compound::MESH:C031404,,46049,
Compound::MESH:C031436,,46050,
Compound::MESH:C031462,,46051,
Compound::MESH:C031575,,46053,
Compound::MESH:C031599,,46054,
Compound::MESH:C031618,,46055,
Compound::MESH:C031719,,46057,
Compound::MESH:C031775,,46059,
Compound::MESH:C031800,,46060,
Compound::MESH:C031818,,46061,
Compound::MESH:C031843,,46062,
Compound::MESH:C031875,,46063,
Compound::MESH:C031903,,46064,
Disease::MESH:C538191,,46067,
Compound::MESH:C032149,,46069,
Disease::MESH:C535689,,46070,
Compound::MESH:C032208,,46071,
Compound::MESH:C032285,,46072,
Compound::MESH:C032294,,46073,
Compound::MESH:C032473,,46075,
Compound::MESH:C032482,,46076,
Compound::MESH:C032533,,46077,
Compound::MESH:C032582,,46078,
Compound::MESH:C032640,,46079,
Compound::MESH:C032663,,46080,
Compound::MESH:C032710,,46081,
Compound::MESH:C032720,,46082,
Compound::MESH:C032779|MESH:D012294,,46083,
Compound::MESH:C032785,,46084,
Compound::MESH:C032788,,46085,
Compound::MESH:C032802,,46086,
Compound::MESH:C032805,,46087,
Compound::MESH:C032815,,46088,
Compound::MESH:C032910,,46089,
Compound::MESH:C032974,,46090,
Compound::MESH:C033011,,46091,
Compound::MESH:C033016,,46092,
Compound::MESH:C033018,,46093,
Compound::MESH:C033071,,46094,
Compound::MESH:C033132,,46095,
Compound::MESH:C033163,,46096,
Compound::MESH:C033225,,46098,
Compound::MESH:C033244,,46100,
Compound::MESH:C033250,,46101,
Compound::MESH:C033435,,46102,
Compound::MESH:C033541,,46103,
Compound::MESH:C033563,,46104,
Compound::MESH:C033681,,46106,
Compound::MESH:C033685,,46107,
Compound::MESH:C033689,,46108,
Compound::MESH:C033769,,46109,
Compound::MESH:C033789,,46110,
Compound::MESH:C034039,,46111,
Compound::MESH:C034052,,46112,
Compound::MESH:C034130,,46113,
Compound::MESH:C034140,,46114,
Compound::MESH:C034163,,46115,
Compound::MESH:C034177,,46116,
Compound::MESH:C034206,,46117,
Compound::MESH:C034211,,46118,
Compound::MESH:C034227,,46119,
Compound::MESH:C034275,,46120,
Compound::MESH:C034286,,46121,
Compound::MESH:C034338,,46122,
Compound::MESH:C034473,,46123,
Compound::MESH:C034499,,46124,
Compound::MESH:C034516,,46125,
Compound::MESH:C034568,,46126,
Compound::MESH:C034582,,46127,
Compound::MESH:C034635,,46128,
Compound::MESH:C034734,,46129,
Compound::MESH:C034786,,46130,
Compound::MESH:C034807,,46131,
Compound::MESH:C034814,,46132,
Compound::MESH:C034818,,46133,
Compound::MESH:C034856,,46134,
Compound::MESH:C034904,,46135,
Compound::MESH:C034930,,46136,
Compound::MESH:C035055,,46137,
Compound::MESH:C035115,,46138,
Compound::MESH:C035229,,46139,
Compound::MESH:C035316,,46140,
Compound::MESH:C035318,,46141,
Compound::MESH:C035342,,46142,
Compound::MESH:C035416,,46143,
Compound::MESH:C035476,,46145,
Compound::MESH:C035520,,46146,
Compound::MESH:C035638,,46147,
Compound::MESH:C035755,,46148,
Compound::MESH:C035847,,46149,
Compound::MESH:C035932,,46150,
Compound::MESH:C035934,,46151,
Compound::MESH:C035950,,46152,
Compound::MESH:C035986,,46153,
Compound::MESH:C036006,,46154,
Compound::MESH:C036077,,46156,
Compound::MESH:C036089,,46157,
Compound::MESH:C036200,,46158,
Disease::MESH:C564741,,46159,
Disease::OMIM:113900,,46161,
Compound::MESH:C036361,,46162,
Compound::MESH:C036412,,46163,
Compound::MESH:C036454,,46164,
Compound::MESH:C036559,,46166,
Compound::MESH:C036613,,46167,
Compound::MESH:C036626,,46169,
Compound::MESH:C036670,,46170,
Compound::MESH:C036795,,46171,
Compound::MESH:C036798,,46172,
Compound::MESH:C036854,,46173,
Compound::MESH:C037055,,46174,
Compound::MESH:C037065,,46175,
Compound::MESH:C037137,,46176,
Compound::MESH:C037219,,46177,
Compound::MESH:C037283,,46178,
Compound::MESH:C037330,,46179,
Compound::MESH:C037525,,46181,
Compound::MESH:C037547,,46182,
Compound::MESH:C037726,,46185,
Compound::MESH:C037786,,46186,
Compound::MESH:C037845,,46187,
Compound::MESH:C037866,,46188,
Compound::MESH:C037917,,46189,
Compound::MESH:C038080,,46190,
Compound::MESH:C038105,,46191,
Compound::MESH:C038135,,46192,
Disease::MESH:C563177,,46193,
Compound::MESH:C038259,,46194,
Compound::MESH:C038291,,46195,
Compound::MESH:C038300,,46196,
Compound::MESH:C038362,,46198,
Compound::MESH:C038369,,46199,
Compound::MESH:C038405,,46200,
Compound::MESH:C038464,,46201,
Compound::MESH:C038549,,46202,
Compound::MESH:C038625,,46203,
Compound::MESH:C038627,,46204,
Compound::MESH:C038630,,46205,
Compound::MESH:C038731,,46206,
Compound::MESH:C038776,,46207,
Compound::MESH:C038805,,46208,
Compound::MESH:C038839,,46209,
Compound::MESH:C038845,,46210,
Compound::MESH:C038879,,46211,
Compound::MESH:C038905,,46212,
Compound::MESH:C038949,,46214,
Compound::MESH:C039004,,46215,
Compound::MESH:C039123,,46216,
Disease::MESH:C536141,,46217,
Compound::MESH:C039156,,46219,
Compound::MESH:C039158,,46220,
Compound::MESH:C039202,,46221,
Compound::MESH:C039242,,46222,
Compound::MESH:C039248,,46223,
Compound::MESH:C039276,,46224,
Compound::MESH:C039281,,46226,
Compound::MESH:C039523,,46228,
Compound::MESH:C039599,,46229,
Compound::MESH:C039648,,46230,
Compound::MESH:C039661,,46231,
Compound::MESH:C039686,,46232,
Compound::MESH:C039687,,46233,
Compound::MESH:C039742,,46236,
Compound::MESH:C039923,,46237,
Compound::MESH:C039936,,46238,
Compound::MESH:C039952,,46239,
Disease::MESH:C564945,,46240,
Compound::MESH:C040033,,46246,
Compound::MESH:C040073,,46247,
Compound::MESH:C040210,,46248,
Compound::MESH:C040269,,46249,
Compound::MESH:C040369,,46250,
Compound::MESH:C040421,,46251,
Compound::MESH:C040488,,46252,
Compound::MESH:C040516,,46253,
Compound::MESH:C040533,,46254,
Compound::MESH:C040534,,46255,
Compound::MESH:C040543,,46256,
Compound::MESH:C040648,,46258,
Compound::MESH:C040738,,46259,
Disease::MESH:C538499,,46260,
Compound::MESH:C040756,,46261,
Compound::MESH:C040772,,46262,
Compound::MESH:C040798,,46264,
Compound::MESH:C040833,,46265,
Compound::MESH:C040897,,46266,
Compound::MESH:C041060,,46268,
Compound::MESH:C041113,,46269,
Compound::MESH:C041148,,46270,
Compound::MESH:C041269,,46271,
Compound::MESH:C041277,,46272,
Compound::MESH:C041341,,46273,
Disease::MESH:C569516,,46274,
Compound::MESH:C041364,,46277,
Compound::MESH:C041398,,46278,
Compound::MESH:C041509,,46279,
Compound::MESH:C041524,,46280,
Compound::MESH:C041528,,46281,
Compound::MESH:C041550,,46282,
Disease::MESH:C536108,,46283,
Compound::MESH:C041635,,46285,
Compound::MESH:C041712,,46286,
Compound::MESH:C041757,,46288,
Compound::MESH:C041791,,46289,
Compound::MESH:C042031,,46292,
Compound::MESH:C042101,,46293,
Compound::MESH:C042116,,46294,
Compound::MESH:C042123,,46295,
Compound::MESH:C042171,,46296,
Compound::MESH:C042235,,46297,
Compound::MESH:C042315,,46298,
Compound::MESH:C042354,,46299,
Compound::MESH:C042382,,46300,
Compound::MESH:C042400,,46301,
Compound::MESH:C042560,,46302,
Compound::MESH:C042703,,46303,
Compound::MESH:C042712,,46304,
Compound::MESH:C042716,,46305,
Compound::MESH:C042726,,46306,
Compound::MESH:C042899,,46309,
Compound::MESH:C042957,,46310,
Compound::MESH:C042983,,46311,
Compound::MESH:C043037,,46312,
Compound::MESH:C043065,,46313,
Compound::MESH:C043103,,46315,
Compound::MESH:C043215,,46319,
Compound::MESH:C043247,,46320,
Compound::MESH:C043265,,46321,
Compound::MESH:C043266,,46322,
Compound::MESH:C043297,,46323,
Compound::MESH:C043372,,46324,
Compound::MESH:C043377,,46325,
Compound::MESH:C043388,,46326,
Compound::MESH:C043443,,46327,
Compound::MESH:C043548,,46328,
Compound::MESH:C043636,,46329,
Compound::MESH:C043680,,46331,
Compound::MESH:C043715,,46332,
Compound::MESH:C043952,,46335,
Compound::MESH:C044128,,46336,
Compound::MESH:C044312,,46337,
Compound::MESH:C044387,,46338,
Compound::MESH:C044463,,46339,
Compound::MESH:C044568,,46340,
Compound::MESH:C044594,,46341,
Compound::MESH:C044617,,46342,
Compound::MESH:C044643,,46343,
Compound::MESH:C044646,,46344,
Compound::MESH:C044650,,46345,
Compound::MESH:C044660,,46346,
Compound::MESH:C044708,,46347,
Compound::MESH:C044797,,46348,
Compound::MESH:C044850,,46349,
Compound::MESH:C044868,,46352,
Compound::MESH:C044894,,46353,
Compound::MESH:C044919,,46354,
Compound::MESH:C044997,,46356,
Compound::MESH:C045114,,46357,
Compound::MESH:C045125,,46359,
Compound::MESH:C045188,,46360,
Compound::MESH:C045257,,46361,
Compound::MESH:C045305,,46362,
Compound::MESH:C045313,,46363,
Compound::MESH:C045329,,46364,
Compound::MESH:C045358,,46365,
Compound::MESH:C045362,,46367,
Compound::MESH:C045384,,46368,
Compound::MESH:C045459,,46369,
Compound::MESH:C045584,,46370,
Compound::MESH:C045601,,46371,
Compound::MESH:C045617,,46372,
Disease::MESH:C566759,,46373,
Compound::MESH:C045816,,46376,
Compound::MESH:C045863,,46377,
Compound::MESH:C045902,,46378,
Compound::MESH:C045913,,46379,
Compound::MESH:C045930,,46380,
Compound::MESH:C046114,,46381,
Compound::MESH:C046122,,46382,
Compound::MESH:C046196,,46383,
Compound::MESH:C046270,,46384,
Compound::MESH:C046283,,46385,
Compound::MESH:C046326,,46386,
Compound::MESH:C046338,,46387,
Compound::MESH:C046357,,46388,
Compound::MESH:C046391,,46389,
Compound::MESH:C046488,,46390,
Compound::MESH:C046573,,46391,
Compound::MESH:C046637,,46392,
Compound::MESH:C046651,,46393,
Compound::MESH:C046659,,46394,
Compound::MESH:C046728,,46395,
Compound::MESH:C046888,,46396,
Compound::MESH:C046945,,46397,
Disease::MESH:C536271,,46398,
Compound::MESH:C047144,,46401,
Disease::MESH:C538445,,46402,
Compound::MESH:C047330,,46405,
Compound::MESH:C047342,,46407,
Compound::MESH:C047360,,46408,
Compound::MESH:C047445,,46411,
Compound::MESH:C047490,,46412,
Compound::MESH:C047586,,46413,
